gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT05_28460, LEC, Spring, 1, A, 1, MAD Lions KOI, G2 Esports, 1686, Myrwn, Udyr, 1, 3, 0, 220.0, Elyoya, Rengar, 2, 4, 5, 203.0, Fresskowy, Ahri, 4, 2, 3, 257.0, Supa, Jinx, 2, 4, 6, 240.0, Alvaro, Rakan, 0, 3, 9, 25.0, 1.0, 2.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT05_27428, LEC, Spring, 1, A, 2, MAD Lions KOI, G2 Esports, 1882, Myrwn, Varus, 2, 7, 2, 212.0, Elyoya, Ivern, 1, 2, 10, 138.0, Fresskowy, Azir, 3, 2, 5, 307.0, Supa, Xayah, 5, 2, 3, 357.0, Alvaro, Rakan, 2, 2, 9, 36.0, 7.0, 1.0, 1.0, 1.0, 0, 0, 1.0
LOLTMNT05_28531, LEC, Spring, 1, B, 1, MAD Lions KOI, GiantX, 1889, Myrwn, Aatrox, 2, 5, 1, 220.0, Elyoya, Jarvan IV, 0, 6, 5, 142.0, Fresskowy, Azir, 1, 2, 5, 283.0, Supa, Zeri, 3, 3, 3, 326.0, Alvaro, Rakan, 0, 5, 6, 39.0, 0.0, 1.0, 1.0, 0.0, 0, 0, 0.0
LOLTMNT05_27512, LEC, Spring, 1, B, 2, MAD Lions KOI, GiantX, 1616, Myrwn, Gnar, 0, 1, 3, 225.0, Elyoya, Sejuani, 1, 0, 10, 138.0, Fresskowy, Ahri, 3, 0, 7, 222.0, Supa, Zeri, 8, 0, 2, 331.0, Alvaro, Nautilus, 1, 1, 10, 27.0, 10.0, 4.0, 1.0, 1.0, 1, 1, 0.0
LOLTMNT05_27513, LEC, Spring, 1, B, 3, MAD Lions KOI, GiantX, 2170, Myrwn, Twisted Fate, 6, 1, 8, 273.0, Elyoya, Rell, 1, 1, 17, 152.0, Fresskowy, Ahri, 5, 1, 10, 317.0, Supa, Sivir, 6, 1, 8, 391.0, Alvaro, Braum, 0, 3, 16, 27.0, 10.0, 2.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT05_27707, LEC, Spring, 1, C, 1, MAD Lions KOI, Team Vitality, 1587, Myrwn, Ahri, 2, 4, 8, 214.0, Elyoya, Nocturne, 2, 3, 8, 168.0, Fresskowy, Azir, 6, 3, 2, 216.0, Supa, Xayah, 4, 2, 3, 224.0, Alvaro, Alistar, 0, 6, 8, 19.0, 4.0, 1.0, 0.0, 1.0, 0, 0, 0.0
LOLTMNT05_27712, LEC, Spring, 1, C, 2, MAD Lions KOI, Team Vitality, 1909, Myrwn, Ahri, 5, 4, 1, 224.0, Elyoya, Jarvan IV, 0, 4, 7, 165.0, Fresskowy, Azir, 2, 4, 2, 263.0, Supa, Xayah, 3, 4, 3, 261.0, Alvaro, Rakan, 0, 4, 9, 32.0, 2.0, 2.0, 0.0, 0.0, 0, 0, 1.0
