gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT03_85842, CBLOL, Split 2, 0, A, 1, paiN Gaming, LOUD, 2140, Wizer, K'Sante, 3, 1, 7, 256.0, CarioK, Nidalee, 5, 1, 10, 260.0, dyNquedo, Hwei, 1, 3, 11, 289.0, TitaN, Kalista, 3, 3, 11, 301.0, Kuri, Nautilus, 6, 3, 9, 32.0, 8.0, 3.0, 1.0, 2.0, 1, 1, 1.0
LOLTMNT03_87458, CBLOL, Split 2, 0, B, 1, paiN Gaming, Fluxo, 2384, Wizer, Jax, 3, 2, 5, 348.0, CarioK, Lee Sin, 3, 4, 10, 224.0, dyNquedo, Hwei, 3, 6, 8, 280.0, TitaN, Varus, 6, 3, 4, 343.0, Kuri, Nautilus, 1, 6, 12, 35.0, 3.0, 2.0, 0.0, 0.0, 0, 0, 1.0
LOLTMNT01_113720, CBLOL, Split 2, 0, C, 1, paiN Gaming, Los Grandes, 1584, Wizer, Twisted Fate, 11, 1, 6, 238.0, CarioK, Maokai, 3, 0, 14, 154.0, dyNquedo, Hwei, 3, 0, 12, 219.0, TitaN, Ashe, 3, 1, 15, 242.0, Kuri, Braum, 1, 0, 19, 29.0, 8.0, 4.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT01_115531, CBLOL, Split 2, 0, D, 1, paiN Gaming, Vivo Keyd Stars, 1535, Wizer, Mordekaiser, 2, 4, 0, 172.0, CarioK, Lee Sin, 2, 3, 3, 140.0, dyNquedo, Aurelion Sol, 1, 2, 3, 230.0, TitaN, Kalista, 0, 4, 2, 162.0, Kuri, Rell, 0, 3, 3, 34.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT01_126415, CBLOL, Split 2, 0, E, 1, paiN Gaming, Liberty, 1900, Wizer, Twisted Fate, 7, 3, 11, 215.0, CarioK, Jarvan IV, 2, 3, 16, 167.0, dyNquedo, Ahri, 3, 2, 11, 276.0, TitaN, Varus, 11, 0, 6, 300.0, Kuri, Alistar, 0, 2, 15, 37.0, 10.0, 2.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT01_126779, CBLOL, Split 2, 0, F, 1, paiN Gaming, RED Canids, 2062, Wizer, Skarner, 3, 1, 12, 206.0, CarioK, Xin Zhao, 2, 3, 9, 202.0, dyNquedo, Azir, 3, 2, 8, 297.0, TitaN, Xayah, 8, 1, 7, 377.0, Kuri, Rakan, 1, 3, 15, 30.0, 10.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT02_112758, CBLOL, Split 2, 0, G, 1, paiN Gaming, KaBuM! Esports, 1531, Wizer, Skarner, 2, 0, 8, 201.0, CarioK, Zyra, 5, 0, 8, 205.0, dyNquedo, Corki, 3, 2, 11, 231.0, TitaN, Xayah, 7, 0, 4, 259.0, Kuri, Rakan, 0, 1, 14, 36.0, 9.0, 4.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT02_118142, CBLOL, Split 2, 0, H, 1, paiN Gaming, INTZ, 1738, Wizer, Skarner, 4, 2, 17, 184.0, CarioK, Brand, 2, 2, 12, 189.0, dyNquedo, Tristana, 5, 1, 10, 262.0, TitaN, Zeri, 13, 2, 4, 281.0, Kuri, Alistar, 0, 2, 19, 42.0, 9.0, 2.0, 0.0, 1.0, 1, 1, 0.0
LOLTMNT02_127239, CBLOL, Split 2, 0, I, 1, paiN Gaming, FURIA, 2088, Wizer, K'Sante, 2, 1, 6, 246.0, CarioK, Brand, 3, 2, 11, 234.0, dyNquedo, Corki, 4, 0, 7, 386.0, TitaN, Kai'Sa, 8, 0, 6, 339.0, Kuri, Alistar, 0, 1, 14, 36.0, 10.0, 4.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT02_129765, CBLOL, Split 2, 0, J, 1, paiN Gaming, LOUD, 1627, Wizer, Rumble, 4, 2, 5, 225.0, CarioK, Jarvan IV, 5, 1, 7, 155.0, dyNquedo, Ezreal, 3, 0, 9, 258.0, TitaN, Xayah, 3, 1, 6, 248.0, Kuri, Rakan, 0, 1, 11, 43.0, 7.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT02_131160, CBLOL, Split 2, 0, K, 1, paiN Gaming, Fluxo, 1673, Wizer, Gnar, 2, 1, 4, 243.0, CarioK, Zyra, 0, 2, 11, 197.0, dyNquedo, Corki, 4, 0, 5, 261.0, TitaN, Ezreal, 6, 2, 4, 262.0, Kuri, Braum, 2, 1, 11, 28.0, 8.0, 3.0, 0.0, 2.0, 1, 1, 0.0
LOLTMNT03_118979, CBLOL, Split 2, 0, L, 1, paiN Gaming, Los Grandes, 1644, Wizer, Renekton, 0, 2, 6, 260.0, CarioK, Brand, 5, 3, 1, 212.0, dyNquedo, Corki, 4, 0, 4, 254.0, TitaN, Miss Fortune, 3, 1, 4, 260.0, Kuri, Rell, 1, 2, 9, 40.0, 8.0, 3.0, 0.0, 0.0, 1, 1, 0.0
LOLTMNT03_121610, CBLOL, Split 2, 0, M, 1, paiN Gaming, Vivo Keyd Stars, 2445, Wizer, Jax, 10, 2, 8, 295.0, CarioK, Zyra, 4, 4, 19, 266.0, dyNquedo, Corki, 7, 4, 11, 337.0, TitaN, Ashe, 12, 6, 18, 329.0, Kuri, Alistar, 0, 5, 27, 37.0, 8.0, 3.0, 1.0, 2.0, 1, 1, 1.0
LOLTMNT03_123163, CBLOL, Split 2, 0, N, 1, paiN Gaming, Liberty, 1755, Wizer, Gnar, 2, 3, 4, 242.0, CarioK, Maokai, 1, 3, 9, 184.0, dyNquedo, Azir, 4, 1, 3, 249.0, TitaN, Xayah, 4, 0, 4, 303.0, Kuri, Rakan, 0, 3, 6, 33.0, 7.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT03_130245, CBLOL, Split 2, 0, O, 1, paiN Gaming, RED Canids, 1939, Wizer, Gnar, 1, 5, 3, 225.0, CarioK, Zyra, 2, 3, 4, 198.0, dyNquedo, Yone, 0, 3, 1, 305.0, TitaN, Ezreal, 3, 2, 3, 301.0, Kuri, Leona, 0, 8, 5, 39.0, 5.0, 3.0, 0.0, 1.0, 0, 0, 0.0
