gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT04_32093, LEC, Spring, 0, A, 1, MAD Lions KOI, SK Gaming, 2207, Myrwn, Twisted Fate, 5, 2, 12, 257.0, Elyoya, Vi, 4, 1, 15, 205.0, Fresskowy, Taliyah, 5, 3, 10, 330.0, Supa, Varus, 11, 1, 9, 356.0, Alvaro, Braum, 1, 3, 22, 34.0, 8.0, 4.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT04_32149, LEC, Spring, 0, B, 1, MAD Lions KOI, G2 Esports, 1688, Myrwn, K'Sante, 2, 3, 0, 223.0, Elyoya, Ivern, 0, 1, 3, 159.0, Fresskowy, Orianna, 0, 3, 1, 237.0, Supa, Smolder, 2, 4, 0, 263.0, Alvaro, Alistar, 1, 3, 2, 30.0, 1.0, 1.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT04_32203, LEC, Spring, 0, C, 1, MAD Lions KOI, GiantX, 1627, Myrwn, Karma, 0, 4, 1, 196.0, Elyoya, Volibear, 1, 5, 5, 149.0, Fresskowy, LeBlanc, 4, 3, 0, 247.0, Supa, Senna, 1, 3, 5, 67.0, Alvaro, Tahm Kench, 0, 2, 3, 194.0, 3.0, 1.0, 0.0, 0.0, 0, 0, 1.0
LOLTMNT04_31630, LEC, Spring, 0, D, 1, MAD Lions KOI, Team Vitality, 2340, Myrwn, Jayce, 3, 7, 3, 325.0, Elyoya, Jarvan IV, 3, 3, 6, 190.0, Fresskowy, Orianna, 1, 4, 5, 376.0, Supa, Varus, 4, 3, 4, 364.0, Alvaro, Rell, 3, 4, 7, 45.0, 5.0, 3.0, 1.0, 1.0, 0, 0, 0.0
LOLTMNT04_31748, LEC, Spring, 0, E, 1, MAD Lions KOI, Karmine Corp, 1979, Myrwn, Aatrox, 0, 1, 1, 297.0, Elyoya, Poppy, 3, 4, 2, 143.0, Fresskowy, Neeko, 1, 3, 1, 248.0, Supa, Sivir, 1, 3, 2, 331.0, Alvaro, Rell, 0, 5, 4, 34.0, 3.0, 1.0, 0.0, 0.0, 0, 0, 1.0
LOLTMNT04_32734, LEC, Spring, 0, F, 1, MAD Lions KOI, Rogue, 1700, Myrwn, Twisted Fate, 5, 2, 10, 253.0, Elyoya, Jarvan IV, 3, 1, 16, 189.0, Fresskowy, Ahri, 5, 0, 9, 267.0, Supa, Jinx, 7, 2, 12, 259.0, Alvaro, Nautilus, 3, 2, 16, 33.0, 8.0, 4.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT04_32863, LEC, Spring, 0, G, 1, MAD Lions KOI, Team Heretics, 1950, Myrwn, Gragas, 0, 5, 0, 243.0, Elyoya, Jax, 0, 3, 1, 192.0, Fresskowy, Ahri, 1, 3, 0, 257.0, Supa, Senna, 0, 2, 0, 65.0, Alvaro, Nautilus, 0, 3, 0, 189.0, 3.0, 2.0, 1.0, 0.0, 0, 0, 1.0
LOLTMNT04_32907, LEC, Spring, 0, H, 1, MAD Lions KOI, Team BDS, 1806, Myrwn, Neeko, 0, 1, 10, 300.0, Elyoya, Xin Zhao, 5, 3, 8, 148.0, Fresskowy, Annie, 3, 1, 7, 208.0, Supa, Smolder, 12, 3, 7, 240.0, Alvaro, Braum, 0, 3, 18, 26.0, 11.0, 2.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT04_33071, LEC, Spring, 0, I, 1, MAD Lions KOI, Fnatic, 1466, Myrwn, Udyr, 1, 2, 10, 176.0, Elyoya, Rell, 0, 2, 20, 122.0, Fresskowy, Ahri, 7, 0, 8, 228.0, Supa, Zeri, 11, 0, 5, 268.0, Alvaro, Renata Glasc, 1, 1, 18, 24.0, 10.0, 2.0, 0.0, 1.0, 1, 1, 1.0
