gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT02_61182, VCS, Spring, 0, I, 2, Vikings Esports, Team Flash, 2201, Kratos, K'Sante, 3, 2, 8, 280.0, Gury, Lee Sin, 4, 2, 13, 216.0, Kati, Taliyah, 4, 3, 18, 335.0, Shogun, Smolder, 17, 4, 4, 363.0, Kairi, Nautilus, 0, 5, 19, 37.0, 11.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT02_62242, VCS, Spring, 0, J, 1, Vikings Esports, MGN Blue Esports, 1719, Kratos, Udyr, 0, 2, 6, 220.0, Gury, Viego, 4, 0, 8, 203.0, Kati, Azir, 7, 0, 1, 270.0, Shogun, Varus, 1, 3, 4, 238.0, Kairi, Ashe, 0, 1, 10, 32.0, 9.0, 1.0, 0.0, 1.0, 1, 1, 0.0
LOLTMNT02_62245, VCS, Spring, 0, J, 2, Vikings Esports, MGN Blue Esports, 1729, Kratos, K'Sante, 4, 0, 7, 251.0, Gury, Taliyah, 0, 4, 7, 223.0, Kati, Tristana, 7, 2, 3, 323.0, Shogun, Twisted Fate, 6, 2, 3, 279.0, Kairi, Maokai, 0, 3, 9, 26.0, 9.0, 3.0, 0.0, 0.0, 1, 1, 1.0
LOLTMNT02_63802, VCS, Spring, 0, K, 1, Vikings Esports, GAM Esports, 2186, Kratos, Jax, 5, 6, 2, 290.0, Gury, Nocturne, 0, 6, 7, 216.0, Kati, Karma, 2, 4, 6, 308.0, Shogun, Senna, 2, 3, 7, 61.0, Kairi, Nautilus, 1, 6, 4, 228.0, 4.0, 2.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT02_63813, VCS, Spring, 0, K, 2, Vikings Esports, GAM Esports, 2212, Kratos, K'Sante, 3, 3, 0, 297.0, Gury, Lee Sin, 2, 3, 2, 201.0, Kati, Karma, 1, 4, 3, 296.0, Shogun, Xayah, 0, 4, 3, 389.0, Kairi, Rakan, 0, 3, 3, 54.0, 3.0, 3.0, 1.0, 0.0, 0, 0, 1.0
LOLTMNT02_64075, VCS, Spring, 0, L, 1, Vikings Esports, Team Whales, 2394, Kratos, K'Sante, 0, 4, 6, 318.0, Gury, Lee Sin, 1, 6, 11, 215.0, Kati, Taliyah, 5, 1, 8, 381.0, Shogun, Kalista, 8, 1, 5, 481.0, Kairi, Nautilus, 2, 1, 11, 40.0, 7.0, 4.0, 1.0, 2.0, 1, 1, 1.0
LOLTMNT02_64076, VCS, Spring, 0, L, 2, Vikings Esports, Team Whales, 2447, Kratos, K'Sante, 3, 6, 3, 306.0, Gury, Vi, 1, 7, 2, 200.0, Kati, Orianna, 3, 4, 6, 330.0, Shogun, Zeri, 6, 4, 4, 447.0, Kairi, Alistar, 0, 5, 7, 29.0, 1.0, 3.0, 0.0, 1.0, 0, 0, 0.0
LOLTMNT02_64078, VCS, Spring, 0, L, 3, Vikings Esports, Team Whales, 2025, Kratos, K'Sante, 3, 2, 13, 288.0, Gury, Wukong, 6, 0, 13, 210.0, Kati, Orianna, 4, 3, 16, 282.0, Shogun, Zeri, 10, 2, 10, 376.0, Kairi, Nautilus, 0, 1, 19, 40.0, 10.0, 5.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT01_65968, VCS, Spring, 0, M, 1, Vikings Esports, CERBERUS Esports, 1795, Kratos, Aatrox, 1, 2, 0, 236.0, Gury, Lee Sin, 1, 2, 6, 175.0, Kati, Taliyah, 0, 3, 4, 264.0, Shogun, Kalista, 7, 3, 0, 300.0, Kairi, Neeko, 0, 6, 5, 23.0, 3.0, 0.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT01_65975, VCS, Spring, 0, M, 2, Vikings Esports, CERBERUS Esports, 1942, Kratos, Aatrox, 1, 4, 1, 243.0, Gury, Viego, 6, 3, 2, 198.0, Kati, Neeko, 0, 2, 4, 277.0, Shogun, Kalista, 2, 4, 4, 339.0, Kairi, Maokai, 0, 2, 6, 26.0, 2.0, 2.0, 0.0, 0.0, 0, 0, 1.0
