gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT06_13695, LEC, Winter, 0, A, 1, MAD Lions KOI, Team Heretics, 1657, Myrwn, Gwen, 3, 1, 3, 245.0, Elyoya, Xin Zhao, 6, 0, 7, 183.0, Fresskowy, LeBlanc, 5, 0, 6, 280.0, Supa, Aphelios, 2, 0, 6, 243.0, Alvaro, Renata Glasc, 1, 0, 15, 24.0, 11.0, 3.0, 1.0, 2.0, 1, 1, 1.0
LOLTMNT06_13803, LEC, Winter, 0, B, 1, MAD Lions KOI, SK Gaming, 1849, Myrwn, Poppy, 2, 3, 2, 229.0, Elyoya, Xin Zhao, 1, 7, 4, 172.0, Fresskowy, Gragas, 0, 3, 2, 248.0, Supa, Lucian, 4, 5, 2, 259.0, Alvaro, Milio, 0, 4, 7, 30.0, 3.0, 2.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT06_13954, LEC, Winter, 0, C, 1, MAD Lions KOI, Karmine Corp, 2042, Myrwn, Akali, 5, 6, 2, 243.0, Elyoya, Sejuani, 0, 0, 13, 182.0, Fresskowy, Neeko, 2, 2, 7, 260.0, Supa, Aphelios, 11, 2, 5, 335.0, Alvaro, Renata Glasc, 2, 2, 14, 38.0, 8.0, 3.0, 1.0, 1.0, 1, 1, 0.0
LOLTMNT05_13119, LEC, Winter, 0, D, 1, MAD Lions KOI, G2 Esports, 1883, Myrwn, Gwen, 3, 6, 0, 267.0, Elyoya, Viego, 6, 2, 4, 175.0, Fresskowy, Neeko, 3, 2, 3, 277.0, Supa, Ashe, 1, 3, 4, 233.0, Alvaro, Renata Glasc, 1, 2, 10, 47.0, 4.0, 1.0, 1.0, 0.0, 0, 0, 1.0
LOLTMNT05_13165, LEC, Winter, 0, E, 1, MAD Lions KOI, Team BDS, 1974, Myrwn, Kennen, 1, 3, 1, 260.0, Elyoya, Rell, 0, 5, 4, 145.0, Fresskowy, Corki, 2, 6, 2, 304.0, Supa, Kalista, 1, 5, 1, 283.0, Alvaro, Renata Glasc, 1, 6, 2, 39.0, 2.0, 1.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT05_13247, LEC, Winter, 0, F, 1, MAD Lions KOI, Rogue, 1564, Myrwn, K'Sante, 3, 0, 11, 173.0, Elyoya, Viego, 4, 2, 12, 151.0, Fresskowy, Akali, 3, 1, 7, 232.0, Supa, Aphelios, 9, 0, 7, 205.0, Alvaro, Blitzcrank, 1, 2, 11, 25.0, 11.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT05_13741, LEC, Winter, 0, G, 1, MAD Lions KOI, Fnatic, 2367, Myrwn, Varus, 2, 5, 11, 264.0, Elyoya, Ivern, 4, 3, 15, 159.0, Fresskowy, Azir, 9, 3, 5, 368.0, Supa, Xayah, 6, 2, 14, 363.0, Alvaro, Rakan, 2, 4, 19, 39.0, 10.0, 3.0, 1.0, 3.0, 1, 1, 1.0
LOLTMNT05_14831, LEC, Winter, 0, H, 1, MAD Lions KOI, GiantX, 1913, Myrwn, Fiddlesticks, 6, 3, 3, 232.0, Elyoya, Nocturne, 1, 4, 5, 172.0, Fresskowy, Neeko, 1, 4, 8, 267.0, Supa, Kai'Sa, 2, 5, 2, 244.0, Alvaro, Rakan, 0, 3, 6, 32.0, 3.0, 1.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT05_14916, LEC, Winter, 0, I, 1, MAD Lions KOI, Team Vitality, 1940, Myrwn, Gnar, 2, 6, 8, 248.0, Elyoya, Xin Zhao, 5, 3, 4, 169.0, Fresskowy, Azir, 6, 3, 5, 284.0, Supa, Xayah, 8, 0, 8, 291.0, Alvaro, Blitzcrank, 1, 6, 11, 27.0, 8.0, 2.0, 0.0, 2.0, 1, 1, 1.0
