gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT06_60283, LEC, Summer, 1, A, 1, MAD Lions KOI, Team BDS, 2160, Myrwn, Camille, 6, 2, 8, 276.0, Elyoya, Zyra, 2, 3, 11, 221.0, Fresskowy, Tristana, 5, 3, 2, 323.0, Supa, Zeri, 8, 2, 7, 386.0, Alvaro, Braum, 1, 3, 18, 29.0, 10.0, 3.0, 0.0, 2.0, 1, 1, 0.0
LOLTMNT06_60294, LEC, Summer, 1, A, 2, MAD Lions KOI, Team BDS, 2280, Myrwn, Poppy, 1, 1, 11, 228.0, Elyoya, Taliyah, 4, 5, 12, 212.0, Fresskowy, Tristana, 5, 4, 5, 364.0, Supa, Zeri, 6, 1, 6, 399.0, Alvaro, Braum, 1, 6, 13, 30.0, 7.0, 1.0, 0.0, 1.0, 0, 0, 0.0
LOLTMNT06_61321, LEC, Summer, 1, A, 3, MAD Lions KOI, Team BDS, 2559, Myrwn, K'Sante, 3, 3, 8, 283.0, Elyoya, Taliyah, 6, 3, 13, 285.0, Fresskowy, Tristana, 8, 3, 6, 396.0, Supa, Zeri, 5, 2, 13, 456.0, Alvaro, Rakan, 0, 6, 14, 33.0, 8.0, 5.0, 1.0, 1.0, 0, 0, 0.0
LOLTMNT06_65229, LEC, Summer, 1, B, 1, MAD Lions KOI, Karmine Corp, 1893, Myrwn, Neeko, 3, 3, 1, 272.0, Elyoya, Sejuani, 0, 4, 4, 185.0, Fresskowy, Corki, 0, 2, 3, 304.0, Supa, Zeri, 1, 5, 4, 283.0, Alvaro, Rell, 1, 5, 3, 54.0, 3.0, 1.0, 0.0, 0.0, 0, 0, 0.0
LOLTMNT06_65237, LEC, Summer, 1, B, 2, MAD Lions KOI, Karmine Corp, 1715, Myrwn, Twisted Fate, 1, 2, 1, 247.0, Elyoya, Brand, 1, 4, 3, 201.0, Fresskowy, Yone, 2, 3, 1, 266.0, Supa, Zeri, 0, 4, 3, 266.0, Alvaro, Rell, 1, 7, 3, 27.0, 4.0, 1.0, 1.0, 0.0, 0, 0, 1.0
