gameid, league, split, playoffs, series_num, game_num, ego_team, opp_team, gamelength, top_player, top_champion, top_primary_kills, top_primary_deaths, top_primary_assists, top_primary_total_cs, jgl_player, jgl_champion, jgl_primary_kills, jgl_primary_deaths, jgl_primary_assists, jgl_primary_total_cs, mid_player, mid_champion, mid_primary_kills, mid_primary_deaths, mid_primary_assists, mid_primary_total_cs, bot_player, bot_champion, bot_primary_kills, bot_primary_deaths, bot_primary_assists, bot_primary_total_cs, sup_player, sup_champion, sup_primary_kills, sup_primary_deaths, sup_primary_assists, sup_primary_total_cs, constant_turrets, constant_dragons, constant_heralds, constant_barons, constant_win, constant_win_under_30, constant_first_blood
LOLTMNT03_128816, VCS, Summer, 0, G, 1, GAM Esports, Team Whales, 2361, Kiaya, Smolder, 4, 1, 7, 378.0, Levi, Karthus, 4, 3, 10, 284.0, Emo, Tristana, 6, 1, 8, 393.0, Neo, Kai'Sa, 4, 0, 8, 403.0, Elio, Nautilus, 1, 3, 11, 50.0, 8.0, 1.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT03_128838, VCS, Summer, 0, G, 2, GAM Esports, Team Whales, 1661, Kiaya, Renekton, 4, 1, 8, 243.0, Levi, Shyvana, 5, 1, 8, 236.0, Emo, Lucian, 9, 2, 3, 263.0, Neo, Ezreal, 1, 1, 8, 248.0, Elio, Rell, 0, 3, 14, 38.0, 8.0, 4.0, 0.0, 1.0, 1, 1, 0.0
LOLTMNT01_151634, VCS, Summer, 0, H, 1, GAM Esports, MGN Blue Esports, 1943, Kiaya, Renekton, 5, 4, 8, 302.0, Levi, Brand, 1, 5, 9, 228.0, Emo, Yone, 9, 2, 10, 267.0, EasyLove, Draven, 8, 5, 10, 280.0, Elio, Leona, 1, 5, 17, 54.0, 8.0, 2.0, 0.0, 0.0, 1, 1, 0.0
LOLTMNT01_151649, VCS, Summer, 0, H, 2, GAM Esports, MGN Blue Esports, 2311, Kiaya, Renekton, 6, 5, 5, 307.0, Levi, Lillia, 7, 8, 11, 256.0, Emo, Yone, 7, 5, 4, 309.0, EasyLove, Ziggs, 3, 9, 12, 283.0, Elio, Leona, 1, 8, 13, 57.0, 6.0, 1.0, 0.0, 1.0, 0, 0, 0.0
LOLTMNT01_152559, VCS, Summer, 0, H, 3, GAM Esports, MGN Blue Esports, 2122, Kiaya, Rumble, 11, 2, 12, 306.0, Levi, Shyvana, 6, 7, 18, 267.0, Emo, Yone, 5, 2, 13, 328.0, EasyLove, Ezreal, 5, 5, 12, 298.0, Elio, Leona, 3, 4, 19, 50.0, 10.0, 5.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT01_153017, VCS, Summer, 0, I, 1, GAM Esports, Team Flash, 2353, Kiaya, Rumble, 8, 2, 7, 349.0, Levi, Sejuani, 1, 5, 9, 215.0, Emo, Yone, 1, 5, 9, 322.0, EasyLove, Draven, 12, 7, 7, 296.0, Elio, Soraka, 1, 1, 19, 48.0, 11.0, 3.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT01_153029, VCS, Summer, 0, I, 2, GAM Esports, Team Flash, 2071, Kiaya, Twisted Fate, 3, 2, 11, 347.0, Levi, Vi, 5, 4, 9, 192.0, Emo, Orianna, 6, 4, 8, 279.0, EasyLove, Draven, 4, 4, 11, 311.0, Elio, Renata Glasc, 3, 1, 14, 37.0, 8.0, 2.0, 0.0, 1.0, 1, 1, 1.0
LOLTMNT01_155222, VCS, Summer, 0, J, 1, GAM Esports, Team Flash, 1714, Kiaya, Gnar, 1, 1, 7, 260.0, Levi, Shyvana, 11, 1, 7, 242.0, Emo, Corki, 2, 0, 9, 276.0, Neo, Ezreal, 5, 2, 7, 245.0, Elio, Poppy, 2, 5, 9, 30.0, 10.0, 4.0, 0.0, 1.0, 1, 1, 0.0
LOLTMNT01_155236, VCS, Summer, 0, J, 2, GAM Esports, Team Flash, 1945, Kiaya, Gnar, 3, 6, 11, 279.0, Levi, Zyra, 6, 1, 13, 238.0, Emo, Corki, 5, 3, 8, 304.0, Neo, Ezreal, 5, 1, 11, 280.0, Elio, Braum, 3, 2, 16, 41.0, 11.0, 4.0, 0.0, 2.0, 1, 1, 0.0
LOLTMNT01_155586, VCS, Summer, 0, K, 1, GAM Esports, Team Secret, 2370, Kiaya, K'Sante, 7, 1, 5, 310.0, Levi, Shyvana, 4, 6, 8, 278.0, Emo, Tristana, 2, 2, 6, 334.0, Neo, Ashe, 0, 1, 8, 387.0, Elio, Seraphine, 3, 1, 8, 42.0, 8.0, 4.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT01_156456, VCS, Summer, 0, K, 2, GAM Esports, Team Secret, 1878, Kiaya, Camille, 4, 2, 8, 261.0, Levi, Lillia, 3, 0, 11, 265.0, Emo, Tristana, 6, 0, 4, 306.0, Neo, Ashe, 1, 0, 10, 287.0, Elio, Galio, 3, 2, 9, 45.0, 8.0, 2.0, 1.0, 1.0, 1, 1, 1.0
LOLTMNT01_155701, VCS, Summer, 0, L, 1, GAM Esports, Vikings Esports, 2123, Kiaya, Kennen, 2, 6, 6, 291.0, Levi, Karthus, 1, 9, 10, 232.0, Emo, Corki, 6, 4, 4, 337.0, Neo, Kalista, 3, 3, 3, 328.0, Elio, Renata Glasc, 2, 5, 8, 60.0, 2.0, 1.0, 0.0, 0.0, 0, 0, 1.0
LOLTMNT01_156575, VCS, Summer, 0, L, 2, GAM Esports, Vikings Esports, 1863, Kiaya, Renekton, 1, 4, 3, 287.0, Levi, Zyra, 2, 2, 3, 198.0, Emo, Lucian, 1, 3, 0, 267.0, Neo, Miss Fortune, 2, 4, 0, 314.0, Elio, Rell, 0, 2, 4, 40.0, 2.0, 1.0, 1.0, 0.0, 0, 0, 1.0
